,log_reg,RidgeClass,AdaBoostClassifier,BaggingClassifier,GradientBoostingClassifier,RandomForestClassifier,LGBMClassifier,XGBClassifier
769,1,1,1,1,1,1,1,1
770,1,1,1,1,1,1,1,1
771,0,0,0,0,0,0,0,0
772,0,0,0,0,0,0,0,0
773,1,1,1,1,1,1,1,1
774,1,1,1,1,1,1,1,1
775,0,0,0,0,0,0,0,0
776,0,0,0,0,0,0,0,0
777,0,0,0,0,0,0,0,0
778,1,1,1,1,1,1,1,1
779,0,0,0,0,0,0,0,0
780,1,1,1,1,1,1,1,1
781,0,0,0,0,0,0,0,0
782,0,0,0,0,0,0,0,0
783,1,1,1,1,1,1,1,1
784,0,0,0,0,0,0,0,0
785,1,1,1,1,1,1,1,1
786,0,0,0,0,0,0,0,0
787,0,0,0,0,0,0,0,0
788,0,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0,0
790,1,1,0,0,0,1,0,0
791,0,0,0,0,0,0,0,0
792,0,1,0,0,1,0,0,0
793,1,1,1,1,1,1,1,1
794,0,0,0,0,0,0,0,0
795,0,0,0,0,0,0,0,0
796,0,0,0,0,0,0,0,0
797,1,1,1,1,1,1,1,1
798,1,1,1,1,1,1,1,1
799,1,1,1,1,1,1,1,1
800,1,1,1,1,1,1,1,1
801,0,0,0,0,0,0,0,0
802,0,0,0,0,0,0,0,0
803,1,1,1,1,1,1,1,1
804,1,1,1,1,1,1,1,1
805,0,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0,0
807,0,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0,0
810,0,0,0,0,0,1,0,0
811,0,0,0,0,0,1,0,0
812,1,1,1,1,1,1,1,1
813,1,1,1,1,1,1,1,1
814,0,0,0,0,0,0,0,0
815,1,1,1,1,1,1,1,1
816,0,1,0,0,0,0,0,0
817,1,1,1,1,1,1,1,1
818,1,1,1,1,1,1,1,1
819,0,0,0,0,0,0,0,0
820,1,1,1,0,1,1,1,1
821,1,1,1,1,1,1,1,1
822,1,1,1,1,1,1,1,1
823,1,1,1,1,1,1,1,1
824,0,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0,0
826,0,0,0,0,0,0,0,0
827,0,0,0,0,1,0,0,1
828,1,1,1,1,1,1,1,1
829,0,0,0,0,0,0,0,0
830,0,0,0,0,0,0,0,0
831,1,1,1,0,1,1,1,1
832,0,1,0,0,0,0,0,0
833,1,1,1,1,1,1,1,1
834,1,1,0,1,1,1,0,0
835,0,1,0,0,0,0,0,0
836,0,0,0,0,0,0,0,0
837,1,1,1,1,1,1,1,1
838,1,1,1,1,1,1,1,1
839,0,0,0,0,1,0,0,0
840,0,0,0,0,0,0,0,0
841,0,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0,0
843,0,0,0,0,0,0,0,0
844,0,0,0,0,0,0,0,0
845,0,0,0,0,0,0,0,0
846,0,0,0,0,0,0,0,0
847,1,0,1,1,1,1,1,1
848,1,1,1,1,1,1,1,1
849,0,0,0,0,0,0,0,0
850,1,1,1,0,1,1,1,1
851,0,0,0,0,0,0,0,0
852,1,1,1,1,1,1,1,1
853,0,1,0,0,0,0,0,0
854,0,0,0,0,0,0,0,0
855,1,1,1,1,1,1,1,1
856,1,1,1,1,1,1,1,1
857,1,1,1,1,1,1,1,1
858,0,0,0,0,0,0,0,0
859,0,0,0,0,0,0,0,0
860,1,1,1,1,1,1,1,1
861,0,0,0,0,0,0,0,0
862,0,0,0,0,0,0,0,0
863,1,1,1,1,1,1,1,0
864,0,1,0,0,0,0,0,0
865,1,1,1,1,1,1,1,1
866,0,0,0,0,0,0,0,0
867,0,0,0,0,0,0,0,0
868,0,0,0,0,0,0,0,0
869,0,0,0,0,0,0,0,0
870,0,0,0,0,0,0,0,0
871,0,0,0,0,0,0,0,0
872,1,1,0,0,1,0,1,0
873,0,0,1,1,1,1,1,1
874,1,1,1,1,1,1,1,1
875,1,1,1,1,1,1,1,1
876,0,1,0,0,1,0,0,0
877,0,0,0,0,0,0,0,0
878,1,1,1,1,1,1,1,1
879,1,0,1,1,1,1,1,1
880,0,0,0,0,0,0,0,0
881,0,0,0,0,0,0,0,0
882,0,0,0,0,0,0,0,0
883,1,1,1,1,1,1,1,1
884,0,0,0,0,0,0,0,0
885,1,1,1,1,1,1,1,1
886,0,0,0,0,0,0,0,0
887,1,1,1,1,1,1,1,1
888,1,1,1,1,1,1,1,1
889,0,0,0,0,0,0,0,0
890,1,1,1,1,1,1,1,1
891,1,1,1,1,1,1,1,1
892,1,1,1,1,1,1,1,1
893,0,0,0,0,0,0,0,0
894,0,0,0,0,0,0,0,0
895,1,1,1,1,1,1,1,1
896,0,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0,0
898,1,1,1,0,1,1,1,1
899,1,1,1,1,1,1,1,1
900,1,1,1,1,1,1,1,1
901,0,0,0,0,0,0,0,0
902,1,1,1,1,1,1,1,1
903,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0
905,0,0,0,0,0,0,0,0
906,1,1,1,1,1,1,1,1
907,0,0,0,0,0,0,0,0
908,0,0,0,0,0,0,0,0
909,0,0,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0
912,1,1,1,1,1,1,1,1
913,0,0,0,0,0,0,0,0
914,0,0,0,0,0,0,0,0
915,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0
917,0,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0,0
919,1,1,1,1,1,1,1,1
920,0,0,0,1,0,1,0,0
921,0,0,0,0,0,0,0,0
922,1,1,1,1,1,1,1,1
923,0,0,0,0,0,0,0,0
924,1,1,1,1,1,1,1,1
925,1,1,1,1,1,1,1,1
926,1,1,1,1,1,1,1,1
927,0,0,0,0,0,0,0,0
928,0,0,0,0,0,0,0,0
929,0,0,0,0,0,0,0,0
930,1,0,1,1,1,1,1,1
931,0,0,0,0,0,0,0,0
932,1,1,0,1,0,1,0,0
933,0,0,0,0,0,0,0,0
934,1,1,1,1,1,1,1,1
935,0,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,0
939,1,0,0,1,0,1,0,1
940,1,1,1,1,1,1,1,1
941,0,1,0,0,0,0,0,0
942,1,1,1,1,1,1,1,1
943,1,1,1,1,1,1,1,1
944,1,1,1,1,1,1,1,1
945,1,1,1,1,1,1,1,1
946,0,0,0,0,0,0,0,0
947,1,1,1,1,1,1,1,1
948,1,1,1,1,1,1,1,1
949,1,1,1,1,1,1,1,1
950,1,1,1,1,1,1,1,1
951,0,0,0,0,0,0,0,0
952,1,1,1,1,1,1,1,1
953,1,1,1,1,1,1,1,1
954,1,1,1,1,1,1,1,1
955,0,0,0,0,0,0,0,0
956,1,1,1,1,1,1,1,1
957,0,1,1,0,1,1,1,1
958,1,1,1,1,1,1,1,1
959,0,0,0,0,0,0,0,0
960,1,0,1,1,1,0,1,1
961,0,0,0,0,0,0,0,0
962,0,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0,0
964,1,1,1,0,1,1,1,1
965,0,0,0,0,0,0,0,0
966,0,0,0,0,0,0,0,0
967,0,0,1,0,1,1,1,1
968,0,0,0,0,0,0,0,0
969,1,1,1,1,1,1,1,1
970,0,0,0,0,0,0,0,0
971,1,1,1,1,1,1,1,1
972,0,0,0,0,0,0,0,0
973,1,1,1,1,1,1,0,0
974,0,0,0,0,0,0,0,0
975,1,1,1,1,1,1,1,1
976,0,0,0,0,0,0,0,0
977,1,1,1,1,1,1,1,1
978,0,0,0,0,0,0,0,0
979,1,1,1,1,1,1,1,1
980,0,1,0,0,0,0,0,0
981,0,0,0,0,0,0,0,0
982,1,1,1,1,1,1,1,1
983,1,1,1,1,1,1,1,1
984,1,0,1,0,1,1,1,1
985,0,0,0,0,0,0,0,0
986,0,1,0,0,1,0,0,0
987,0,0,0,0,0,0,0,0
988,1,1,1,1,1,1,1,1
989,0,0,0,0,0,0,0,0
990,0,0,0,0,1,0,1,1
991,0,0,0,1,0,1,0,0
992,0,0,1,0,1,1,1,1
993,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0
995,1,1,1,1,1,1,1,1
996,1,1,1,1,1,1,1,1
997,1,1,1,1,1,1,1,1
998,0,0,0,0,0,0,0,0
999,1,1,1,1,1,1,1,1
1000,1,1,1,1,1,1,1,1
1001,1,1,0,1,0,1,0,0
1002,0,0,0,0,1,0,0,0
1003,0,0,0,0,0,0,0,0
1004,0,0,0,0,0,0,0,0
1005,1,1,1,1,1,1,1,1
1006,0,0,0,0,0,0,0,0
1007,0,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0,0
1009,0,0,0,0,0,0,0,0
1010,0,0,0,0,0,0,0,0
1011,1,1,1,1,1,1,1,1
1012,0,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0,0
1014,1,1,1,1,1,1,1,1
1015,1,1,1,1,1,1,1,1
1016,1,1,1,1,1,1,1,1
1017,0,0,0,0,0,0,0,0
1018,1,1,1,1,1,1,1,1
1019,1,0,0,0,0,0,0,0
1020,1,1,1,1,1,1,1,1
1021,1,1,1,1,1,1,1,1
1022,0,0,0,0,0,0,0,0
1023,0,0,0,0,0,0,0,0
1024,1,1,1,1,1,1,1,1
1025,1,1,1,1,1,1,1,1
1026,0,0,0,0,0,0,0,0
1027,0,0,0,0,0,0,0,0
1028,1,1,1,1,1,1,1,1
1029,1,1,1,1,1,1,1,1
1030,1,1,1,1,1,1,1,1
1031,1,1,1,1,1,1,1,1
1032,1,1,1,1,1,1,1,1
1033,1,1,1,1,1,1,1,1
1034,0,0,0,0,0,0,0,0
1035,1,1,1,1,1,1,1,1
1036,0,0,0,0,0,0,0,0
1037,0,0,0,0,0,0,0,0
1038,0,0,0,0,0,0,0,0
1039,1,1,1,0,1,1,1,1
1040,0,0,0,0,0,0,0,0
1041,0,0,0,0,0,0,0,0
1042,1,1,1,1,1,1,1,1
1043,0,0,0,0,0,0,0,0
1044,1,1,1,1,1,1,1,1
1045,0,0,0,0,0,0,0,0
1046,1,1,1,1,1,1,1,1
1047,1,1,1,1,1,1,1,1
1048,0,0,0,0,0,0,0,0
1049,1,1,1,1,1,1,1,1
1050,0,0,0,0,0,0,0,0
1051,0,0,1,0,1,0,1,1
1052,1,1,1,1,1,1,1,1
1053,0,0,0,0,0,0,0,0
1054,0,0,0,0,0,0,0,0
1055,0,0,0,0,0,0,0,0
1056,1,1,1,0,1,1,1,1
1057,1,1,1,1,1,1,1,1
1058,0,0,0,0,0,0,0,0
1059,0,0,0,0,1,1,1,1
1060,0,0,0,0,0,0,0,0
1061,1,1,1,1,1,1,1,1
1062,0,1,0,0,1,0,0,0
1063,0,0,0,0,0,0,0,0
1064,0,0,0,0,0,0,0,0
1065,1,1,1,1,1,1,1,1
1066,0,0,0,0,0,0,0,0
1067,0,0,0,0,0,0,0,0
1068,0,0,0,0,0,0,0,0
1069,1,1,1,1,1,1,1,1
1070,1,1,1,1,1,1,1,1
1071,1,1,1,1,1,1,1,1
1072,1,1,1,1,1,1,1,1
1073,1,1,1,1,1,1,1,1
1074,0,0,0,0,0,0,0,0
1075,1,1,1,1,1,1,1,1
1076,0,0,0,0,0,0,0,0
1077,1,1,1,1,1,1,1,1
1078,0,0,0,0,0,0,0,0
1079,0,0,0,0,0,0,0,0
1080,0,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0,0
1082,0,0,0,0,0,0,0,0
1083,0,0,0,0,0,0,0,0
1084,1,1,1,1,1,1,1,1
1085,0,1,0,0,0,0,0,0
1086,1,1,1,1,1,1,1,1
1087,1,1,1,1,1,1,1,1
1088,1,1,1,1,1,1,1,1
1089,1,1,1,1,1,1,1,1
1090,0,0,0,0,0,0,0,0
1091,0,0,0,0,0,0,0,0
1092,0,1,0,0,0,0,0,0
1093,1,1,1,1,1,1,1,1
1094,1,0,1,1,1,0,1,1
1095,0,0,1,0,1,0,0,0
1096,1,1,1,1,1,1,1,1
1097,1,1,1,1,1,1,1,1
1098,0,0,0,0,0,0,0,0
1099,0,0,0,0,0,0,0,0
1100,1,1,1,1,1,1,1,1
1101,0,0,0,0,0,0,0,0
1102,0,0,0,0,0,0,0,0
1103,0,0,0,1,1,1,0,0
1104,0,0,0,0,0,0,0,0
1105,0,0,0,0,0,0,0,0
1106,1,1,1,1,1,1,1,1
1107,1,1,1,1,1,1,1,1
1108,0,0,0,0,0,0,0,0
1109,0,0,0,0,0,0,0,0
1110,1,0,1,1,1,1,1,1
1111,1,1,1,1,1,1,1,1
1112,0,0,0,0,0,1,0,0
1113,0,0,0,0,0,0,0,0
1114,0,0,0,0,0,0,0,0
1115,0,0,0,0,1,1,1,0
1116,0,0,0,0,0,0,0,0
1117,0,0,0,0,0,0,0,0
1118,0,0,0,0,0,0,0,0
1119,0,0,0,0,0,0,0,0
1120,1,1,1,1,1,1,1,1
1121,1,1,1,0,1,1,1,1
1122,1,0,0,0,0,0,0,0
1123,1,1,1,1,1,1,1,1
1124,1,1,1,1,1,1,1,1
1125,1,1,1,1,1,1,1,1
1126,1,0,0,1,1,0,0,0
1127,1,1,1,1,1,1,1,1
1128,0,0,0,0,0,0,0,0
1129,1,1,1,1,1,1,1,1
1130,1,1,1,1,1,1,1,1
1131,1,1,1,0,1,1,1,1
1132,0,0,0,0,0,0,0,0
1133,0,0,0,0,0,0,0,0
1134,0,0,0,0,0,0,0,0
1135,1,1,1,1,1,1,1,1
1136,1,1,1,1,1,1,1,1
1137,0,0,0,0,0,0,0,0
1138,0,0,0,0,0,0,0,0
1139,0,0,0,0,0,0,0,0
1140,0,0,0,0,0,0,0,0
1141,0,0,0,0,0,0,0,0
1142,0,0,0,0,0,0,0,0
1143,1,1,0,0,1,0,0,0
1144,0,1,0,0,0,0,0,0
1145,1,1,1,1,1,1,1,1
1146,0,0,0,0,0,0,0,0
1147,0,0,0,0,0,0,0,0
1148,0,0,0,0,0,0,0,0
1149,1,1,1,1,1,1,1,1
1150,0,0,0,0,0,0,0,0
1151,0,0,0,0,0,0,0,0
1152,0,0,0,0,0,0,0,0
1153,1,0,0,0,1,0,0,0
1154,0,0,0,0,0,0,0,0
1155,0,0,0,0,0,0,0,0
1156,1,1,1,1,1,1,1,1
1157,1,1,1,1,1,1,1,1
1158,0,0,0,0,0,0,0,0
1159,0,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0
1161,1,1,1,1,1,1,1,1
1162,0,0,0,0,0,0,0,0
1163,1,0,1,1,1,1,1,1
1164,1,1,1,1,1,1,1,1
1165,0,0,0,0,0,0,0,0
1166,1,1,1,1,1,1,1,1
1167,0,0,0,0,0,0,0,0
1168,0,0,0,0,0,0,0,0
1169,1,1,1,1,1,1,1,1
1170,1,1,0,0,1,0,0,0
1171,1,1,1,1,1,1,1,1
1172,1,0,1,1,1,1,1,1
1173,1,1,1,1,1,1,1,1
1174,0,0,0,0,0,0,0,0
1175,1,1,1,1,1,1,1,1
1176,0,0,0,0,0,0,0,0
1177,0,0,0,0,0,0,0,0
1178,1,1,1,1,1,1,1,1
1179,0,0,0,0,0,0,0,0
1180,0,0,0,0,0,0,0,0
1181,1,1,1,1,1,1,1,1
1182,0,0,0,0,0,0,0,0
1183,0,0,0,0,0,0,0,0
1184,0,0,0,0,0,0,0,0
1185,0,0,0,0,0,0,0,0
1186,0,0,0,0,0,0,0,0
1187,1,1,1,1,1,1,1,1
1188,1,1,0,0,1,0,0,0
1189,0,0,0,0,0,0,0,0
1190,0,0,0,0,0,0,0,0
1191,0,0,0,0,0,0,0,0
1192,1,1,1,1,1,1,1,1
1193,1,1,1,1,1,1,1,1
1194,1,1,1,1,1,1,1,1
1195,0,0,0,0,0,0,0,0
1196,0,0,0,0,0,0,0,0
1197,0,0,0,0,0,0,0,0
1198,0,0,0,0,0,0,0,0
1199,1,1,1,1,1,1,1,1
1200,0,0,0,0,0,0,0,0
1201,1,1,1,1,1,1,1,1
1202,0,0,0,0,0,0,0,0
1203,1,1,1,1,1,1,1,1
1204,0,0,0,0,0,0,0,0
1205,1,1,1,1,1,1,1,1
1206,1,1,1,1,1,1,1,1
1207,0,0,0,0,0,0,0,0
1208,1,1,1,1,1,1,1,1
1209,0,0,0,0,0,0,0,0
1210,0,1,0,0,1,0,1,1
1211,0,0,0,0,0,0,0,0
1212,0,0,0,0,0,0,0,0
1213,1,1,1,1,1,1,1,1
1214,0,0,0,0,0,0,0,0
1215,1,1,0,0,0,0,0,0
1216,0,0,0,0,0,0,0,0
1217,0,0,0,0,0,0,0,0
1218,1,1,1,1,1,1,1,1
1219,1,1,1,1,1,1,1,1
1220,0,1,1,1,1,0,1,1
1221,0,0,0,0,0,0,0,0
1222,0,0,0,0,0,0,0,0
1223,0,0,0,0,0,0,0,0
1224,0,0,0,0,0,0,0,0
1225,0,0,0,0,0,0,0,0
1226,0,0,0,0,0,0,0,0
1227,1,1,1,1,1,1,1,1
1228,1,1,0,1,0,1,0,0
1229,0,0,0,0,0,0,0,0
1230,1,1,1,1,1,1,1,1
1231,1,1,1,1,1,1,1,1
1232,0,0,0,0,0,0,0,0
1233,0,0,0,0,0,0,0,0
1234,0,0,0,0,0,0,0,0
1235,0,0,0,0,0,0,0,0
1236,0,0,0,0,0,0,0,0
1237,0,0,0,0,0,0,0,0
1238,0,0,1,0,0,0,0,0
1239,0,0,0,0,0,0,0,0
1240,1,1,1,1,1,1,1,1
1241,0,0,0,0,0,0,0,0
1242,0,0,0,0,0,0,0,0
1243,0,0,0,0,0,0,0,0
1244,0,0,0,0,0,0,0,0
1245,0,0,0,0,0,0,0,0
1246,0,0,0,0,0,0,0,0
1247,1,1,1,1,1,1,1,1
1248,0,0,0,0,0,0,0,0
1249,0,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,0,0
1251,1,1,1,1,1,1,1,1
1252,0,0,0,0,0,0,0,0
1253,1,1,1,1,1,1,1,1
1254,1,1,1,1,1,1,1,1
1255,1,1,0,1,1,1,0,0
1256,0,0,0,0,0,0,0,0
1257,1,1,1,1,1,1,1,1
1258,1,1,1,1,1,1,1,1
1259,1,1,1,1,1,1,1,1
1260,1,1,1,1,1,1,1,1
1261,0,0,0,0,0,0,0,0
1262,0,0,0,0,0,0,0,0
1263,0,0,0,0,0,0,0,0
1264,0,0,0,0,0,0,0,0
1265,1,1,1,1,1,1,0,0
1266,0,0,0,0,0,0,0,0
1267,1,1,1,0,1,1,1,1
1268,0,0,0,0,0,0,0,0
1269,0,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0,0
1271,0,0,0,0,0,0,0,0
1272,1,1,1,1,1,1,1,1
1273,0,0,0,0,0,0,0,0
1274,0,0,0,0,0,0,0,0
1275,1,1,1,1,1,1,1,1
1276,0,1,0,0,0,0,0,0
1277,0,0,0,0,0,0,0,0
1278,1,1,1,1,1,1,1,1
1279,1,1,1,1,1,1,1,1
1280,1,1,1,1,1,1,1,1
1281,1,1,1,1,1,1,1,1
1282,0,0,0,0,0,0,0,0
1283,0,0,0,0,1,0,0,0
1284,0,0,0,0,0,0,0,0
1285,0,0,0,0,0,0,0,0
1286,0,0,0,0,0,0,0,0
1287,1,1,1,1,1,1,1,1
1288,0,0,0,0,0,0,0,0
1289,1,1,1,1,1,1,1,1
1290,1,1,1,1,1,1,1,1
1291,1,1,1,1,1,1,1,1
1292,1,1,1,1,1,1,1,1
1293,1,1,1,1,1,1,1,1
1294,1,1,1,1,1,1,1,1
1295,0,0,0,0,0,0,0,0
1296,1,1,1,1,1,1,0,0
1297,1,1,1,1,1,1,1,1
1298,1,0,1,0,1,1,1,1
1299,0,1,0,0,1,0,0,0
1300,0,0,0,0,0,0,0,0
1301,0,0,0,0,1,0,0,0
1302,1,1,1,1,1,1,1,1
1303,0,0,0,0,0,0,0,0
1304,0,0,0,0,0,0,0,0
1305,0,0,0,0,0,0,0,0
1306,1,1,1,1,1,1,1,1
1307,0,0,0,0,0,0,0,0
1308,0,0,0,0,0,0,0,0
1309,0,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0
1311,0,0,0,0,0,0,0,0
1312,0,0,0,0,0,0,0,0
1313,0,0,0,0,0,0,0,0
1314,0,0,0,0,0,0,0,0
1315,0,0,0,0,0,0,0,0
1316,0,0,0,0,0,0,0,0
1317,0,0,0,0,0,0,0,0
1318,0,0,0,0,0,0,0,0
1319,0,0,0,0,0,0,0,0
1320,0,0,0,0,0,0,0,0
1321,1,1,1,1,1,1,1,1
1322,0,0,0,0,0,0,0,0
1323,1,1,1,1,1,1,1,1
1324,1,1,1,1,1,1,1,1
1325,0,0,0,0,0,0,0,0
1326,0,0,0,0,0,0,0,0
1327,0,0,0,0,0,0,0,0
1328,0,1,1,0,1,1,1,1
1329,0,0,0,0,0,1,0,0
1330,0,0,0,0,0,0,0,0
1331,0,0,0,0,0,0,0,0
1332,0,0,0,0,0,0,0,0
1333,0,0,0,0,1,0,0,0
1334,1,0,1,1,1,0,1,1
1335,0,0,0,0,0,0,0,0
1336,1,1,1,1,1,1,1,1
1337,0,0,0,0,0,0,0,0
1338,0,0,0,0,0,0,0,0
1339,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0
1341,1,1,0,1,1,1,0,0
1342,1,1,1,1,1,1,1,1
1343,0,0,0,0,0,0,0,0
1344,0,0,0,0,0,0,0,0
1345,0,0,0,0,0,0,0,0
1346,1,1,1,1,1,1,1,1
1347,1,0,1,1,1,1,1,1
1348,1,0,1,1,1,1,1,1
1349,1,1,1,1,1,0,1,1
1350,1,1,1,1,1,1,1,1
1351,0,0,0,0,0,0,0,0
1352,0,0,0,1,0,1,0,0
1353,0,0,0,0,0,0,0,0
1354,0,0,0,0,0,0,0,0
1355,0,0,0,0,0,0,0,0
1356,1,1,1,1,1,1,1,1
1357,1,1,1,1,1,1,1,1
1358,0,0,0,0,0,0,0,0
1359,0,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0,0
1361,1,1,1,1,1,1,1,1
1362,0,0,0,0,0,0,0,0
1363,0,0,0,0,0,0,0,0
1364,1,1,1,1,1,1,1,1
1365,1,1,1,1,1,1,1,1
1366,1,1,1,1,1,1,1,1
1367,0,0,0,0,0,0,0,0
1368,1,1,1,1,1,1,1,1
1369,1,1,1,1,1,1,1,1
1370,1,1,0,1,0,1,0,0
1371,0,0,0,0,0,0,0,0
1372,0,0,0,0,0,0,0,0
1373,1,1,1,1,1,1,1,1
1374,0,0,0,0,0,0,0,0
1375,0,0,0,0,0,0,0,0
1376,0,0,0,0,0,0,0,0
1377,0,0,0,0,0,0,0,0
1378,0,0,0,0,0,0,0,0
1379,0,0,0,0,0,0,0,0
1380,1,1,1,1,1,1,1,1
1381,1,1,0,1,1,1,0,0
1382,1,1,1,1,1,1,1,1
1383,1,1,1,1,1,1,1,1
1384,0,0,0,0,0,0,0,0
1385,1,1,1,1,1,1,1,1
1386,0,0,0,0,0,0,0,0
1387,0,0,0,0,0,0,0,0
1388,0,0,0,0,0,0,0,0
1389,1,1,1,1,1,1,1,1
1390,1,1,1,1,1,1,1,1
1391,1,1,1,1,1,1,1,1
1392,0,0,0,0,0,0,0,0
1393,0,0,0,0,0,0,0,0
1394,0,0,0,0,0,0,0,0
1395,0,0,0,0,0,0,0,0
1396,0,0,0,0,0,0,0,0
1397,0,0,0,0,0,0,0,0
1398,0,0,0,0,0,0,0,0
1399,0,0,0,0,0,0,0,0
1400,1,1,1,1,1,1,1,1
1401,0,0,0,0,0,0,0,0
1402,1,1,1,1,1,1,1,1
1403,1,1,1,1,1,1,1,1
1404,0,0,0,0,0,0,0,0
1405,0,1,1,0,1,1,1,1
1406,1,1,1,1,1,1,1,1
1407,1,1,1,1,1,1,1,1
1408,0,0,0,0,0,0,0,0
1409,1,1,1,1,1,1,1,1
1410,1,1,1,1,1,1,1,1
1411,0,0,0,0,0,0,0,0
1412,1,1,1,1,1,1,1,1
1413,1,1,1,1,1,1,1,1
1414,1,1,1,1,1,1,1,1
1415,1,0,0,0,1,0,0,0
1416,1,1,1,1,1,1,1,1
1417,0,0,0,0,0,0,0,0
1418,1,1,1,1,1,1,1,1
1419,1,1,1,1,1,1,1,1
1420,0,0,0,0,0,0,0,0
1421,0,0,0,0,0,0,0,0
1422,0,0,0,0,0,0,0,0
1423,1,1,1,1,1,1,1,1
1424,1,1,1,1,1,1,1,1
1425,1,1,1,1,1,1,1,1
1426,1,1,1,1,1,1,1,1
1427,0,0,0,0,0,0,0,0
1428,1,1,1,1,1,1,1,1
1429,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0
1431,0,0,0,0,0,0,0,0
1432,1,1,1,1,1,1,1,1
1433,0,0,0,0,0,0,0,0
1434,0,0,0,0,0,0,0,0
1435,1,0,1,1,1,1,1,1
1436,1,1,1,1,1,1,1,1
1437,0,0,0,0,0,0,0,0
1438,0,0,0,0,0,0,0,0
1439,0,0,0,0,0,0,0,0
1440,1,1,1,1,1,1,1,1
1441,0,0,0,0,0,0,0,0
1442,1,1,1,1,1,1,1,1
1443,1,1,1,1,1,1,1,1
1444,0,0,0,0,0,0,0,0
1445,0,0,0,0,0,0,0,0
1446,0,0,0,0,0,0,0,0
1447,1,1,1,1,1,1,1,1
1448,0,0,0,0,0,0,0,0
1449,1,1,1,1,1,1,1,1
1450,0,0,0,0,0,0,0,0
1451,1,1,1,1,1,1,1,1
1452,1,1,1,1,1,1,1,1
1453,1,1,1,1,1,1,1,1
1454,1,1,0,0,1,0,1,0
1455,1,1,1,1,1,1,1,1
1456,1,1,1,1,1,1,1,1
1457,0,0,0,0,0,0,0,0
1458,1,1,1,1,1,1,1,1
1459,0,0,0,0,0,0,0,0
1460,0,0,0,0,0,0,0,0
1461,0,0,0,0,0,0,0,0
1462,0,0,0,0,0,0,0,0
1463,0,0,0,0,0,0,0,0
1464,0,0,0,0,0,0,0,0
1465,1,1,0,0,1,0,0,0
1466,1,1,1,1,1,1,1,1
1467,0,0,0,0,0,0,0,0
1468,0,0,0,0,0,0,0,0
1469,0,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0,0
1471,0,0,0,0,0,0,0,0
1472,0,0,0,0,0,0,0,0
1473,1,1,1,1,1,1,1,1
1474,0,0,0,0,0,0,0,0
1475,0,0,0,0,0,0,0,0
1476,0,0,0,0,0,0,0,0
1477,0,0,0,1,0,1,0,0
1478,0,0,0,0,0,0,0,0
1479,0,0,0,0,0,0,0,0
1480,0,1,0,0,0,0,0,0
1481,0,1,0,0,0,0,0,0
1482,1,1,1,1,1,1,1,1
1483,1,1,1,1,1,1,1,1
1484,0,0,0,0,0,0,0,0
1485,0,1,1,0,1,1,1,1
1486,0,0,0,0,0,0,0,0
1487,0,0,0,0,0,0,0,0
1488,0,0,0,0,0,0,0,0
1489,1,1,1,1,1,1,1,1
1490,1,1,1,1,1,1,1,1
1491,0,0,0,0,0,0,0,0
1492,1,1,1,1,1,1,1,1
1493,1,1,0,0,0,0,0,0
1494,0,0,0,0,0,0,0,0
1495,0,0,0,1,0,1,0,0
1496,0,0,0,0,0,0,0,0
1497,1,1,1,1,1,1,1,1
1498,0,0,0,0,0,0,0,0
1499,1,1,1,1,1,1,1,1
1500,1,1,1,0,1,1,1,1
1501,1,1,1,1,1,1,1,1
1502,0,0,0,0,0,0,0,0
1503,0,0,0,0,0,0,0,0
1504,0,0,0,0,0,0,0,0
1505,0,0,0,0,0,1,0,0
1506,1,1,1,1,1,1,1,1
1507,0,0,0,0,0,0,0,0
1508,0,1,0,0,0,0,0,0
1509,1,1,1,1,1,1,1,1
1510,0,0,0,0,0,0,0,0
1511,0,0,0,0,0,0,0,0
1512,0,0,0,0,0,0,0,0
1513,0,0,0,0,0,0,0,0
